trip_id,arrival_time,departure_time,stop_id,stop_sequence
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_8,8
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_9,9
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_10,10
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_11,11
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_12,12
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_13,13
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_14,14
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_15,15
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_16,16
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_17,17
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_18,18
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_19,19
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_20,20
naha4up_trip_26,15:39:00,15:39:00,S4440,21
naha4up_trip_26,15:39:00,15:39:00,S4442,22
naha4up_trip_26,15:39:00,15:39:00,S4444,23
naha4up_trip_26,15:39:00,15:39:00,S3466,24
naha4up_trip_26,15:39:00,15:39:00,S4137,25
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_26,26
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_27,27
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_28,28
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_29,29
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_30,30
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_31,31
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_32,32
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_33,33
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_34,34
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_35,35
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_36,36
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_37,37
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_38,38
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_39,39
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_40,40
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_41,41
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_42,42
naha4up_trip_26,15:39:00,15:39:00,S4137,43
naha4up_trip_26,15:39:00,15:39:00,S3029,44
naha4up_trip_26,15:39:00,15:39:00,S4444,45
naha4up_trip_26,15:39:00,15:39:00,S4442,46
naha4up_trip_26,15:39:00,15:39:00,S4440,47
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_48,48
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_49,49
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_50,50
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_51,51
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_52,52
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_53,53
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_54,54
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_55,55
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_56,56
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_57,57
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_58,58
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_59,59
naha4up_trip_26,15:39:00,15:39:00,S3448,60
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_61,61
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_62,62
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_63,63
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_64,64
naha4up_trip_26,15:39:00,15:39:00,S2297,65
naha4up_trip_26,15:39:00,15:39:00,S3205,66
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_67,67
naha4up_trip_26,15:39:00,15:39:00,naha4up_stop_68,68
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_1,1
naha4up_trip_27,16:35:00,16:35:00,S2297,2
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_3,3
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_4,4
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_5,5
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_6,6
naha4up_trip_27,16:35:00,16:35:00,S3448,7
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_8,8
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_9,9
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_10,10
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_11,11
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_12,12
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_13,13
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_14,14
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_15,15
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_16,16
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_17,17
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_18,18
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_19,19
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_20,20
naha4up_trip_27,16:35:00,16:35:00,S4440,21
naha4up_trip_27,16:35:00,16:35:00,S4442,22
naha4up_trip_27,16:35:00,16:35:00,S4444,23
naha4up_trip_27,16:35:00,16:35:00,S3466,24
naha4up_trip_27,16:35:00,16:35:00,S4137,25
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_26,26
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_27,27
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_28,28
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_29,29
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_30,30
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_31,31
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_32,32
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_33,33
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_34,34
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_35,35
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_36,36
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_37,37
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_38,38
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_39,39
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_40,40
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_41,41
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_42,42
naha4up_trip_27,16:35:00,16:35:00,S4137,43
naha4up_trip_27,16:35:00,16:35:00,S3029,44
naha4up_trip_27,16:35:00,16:35:00,S4444,45
naha4up_trip_27,16:35:00,16:35:00,S4442,46
naha4up_trip_27,16:35:00,16:35:00,S4440,47
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_48,48
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_49,49
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_50,50
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_51,51
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_52,52
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_53,53
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_54,54
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_55,55
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_56,56
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_57,57
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_58,58
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_59,59
naha4up_trip_27,16:35:00,16:35:00,S3448,60
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_61,61
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_62,62
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_63,63
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_64,64
naha4up_trip_27,16:35:00,16:35:00,S2297,65
naha4up_trip_27,16:35:00,16:35:00,S3205,66
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_67,67
naha4up_trip_27,16:35:00,16:35:00,naha4up_stop_68,68
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_1,1
naha4up_trip_28,16:35:00,16:35:00,S2297,2
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_3,3
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_4,4
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_5,5
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_6,6
naha4up_trip_28,16:35:00,16:35:00,S3448,7
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_8,8
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_9,9
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_10,10
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_11,11
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_12,12
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_13,13
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_14,14
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_15,15
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_16,16
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_17,17
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_18,18
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_19,19
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_20,20
naha4up_trip_28,16:35:00,16:35:00,S4440,21
naha4up_trip_28,16:35:00,16:35:00,S4442,22
naha4up_trip_28,16:35:00,16:35:00,S4444,23
naha4up_trip_28,16:35:00,16:35:00,S3466,24
naha4up_trip_28,16:35:00,16:35:00,S4137,25
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_26,26
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_27,27
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_28,28
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_29,29
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_30,30
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_31,31
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_32,32
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_33,33
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_34,34
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_35,35
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_36,36
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_37,37
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_38,38
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_39,39
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_40,40
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_41,41
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_42,42
naha4up_trip_28,16:35:00,16:35:00,S4137,43
naha4up_trip_28,16:35:00,16:35:00,S3029,44
naha4up_trip_28,16:35:00,16:35:00,S4444,45
naha4up_trip_28,16:35:00,16:35:00,S4442,46
naha4up_trip_28,16:35:00,16:35:00,S4440,47
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_48,48
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_49,49
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_50,50
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_51,51
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_52,52
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_53,53
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_54,54
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_55,55
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_56,56
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_57,57
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_58,58
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_59,59
naha4up_trip_28,16:35:00,16:35:00,S3448,60
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_61,61
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_62,62
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_63,63
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_64,64
naha4up_trip_28,16:35:00,16:35:00,S2297,65
naha4up_trip_28,16:35:00,16:35:00,S3205,66
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_67,67
naha4up_trip_28,16:35:00,16:35:00,naha4up_stop_68,68
